Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
17-08-2018,13:40:54,10,68479,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,Medium,money_order
30-01-2018,15:28:29,5,92617,Male,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Medium,money_order
30-05-2018,10:27:56,5,66727,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,134.3,13.4,Medium,credit_card
05-12-2018,12:17:03,2,86929,Male,Web,Member,Home & Furniture,Sofas,67,3,0.3,22.3,2.2,Medium,credit_card
25-02-2018,22:41:26,7,64793,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,e_wallet
09-03-2018,12:39:36,2,79784,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.2,34.2,3.4,Low,credit_card
08-07-2018,21:56:35,2,81875,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.4,39,3.9,Medium,credit_card
19-11-2018,11:28:30,10,93446,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,70,7,High,credit_card
03-05-2018,17:24:06,4,96219,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8,High,e_wallet
11-09-2018,07:49:41,8,92218,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
20-11-2018,16:19:21,9,64850,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.2,118.3,11.8,High,credit_card
15-11-2018,10:39:26,8,61668,Male,Web,Member,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,Medium,money_order
22-06-2018,12:01:23,5,91127,Male,Web,Member,Home & Furniture,Towels,228,5,0.3,91,9.1,Medium,money_order
15-12-2018,13:34:45,1,98319,Male,Web,Member,Home & Furniture,Sofas,67,4,0.3,16.8,1.7,Medium,credit_card
10-04-2018,08:27:56,10,79292,Male,Web,Member,Home & Furniture,Beds,78,5,0.4,15.6,1.6,Medium,credit_card
25-10-2018,19:56:00,10,90133,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,5,0.4,15.2,1.5,Medium,credit_card
27-01-2018,05:10:43,9,87571,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7,Low,credit_card
15-12-2018,17:33:05,3,89617,Female,Mobile,Member,Home & Furniture,Umbrellas,70,5,0.4,14,1.4,High,credit_card
16-11-2018,15:19:27,7,74500,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2,Medium,credit_card
29-04-2018,21:11:12,3,93023,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,133.8,13.4,Medium,credit_card
17-03-2018,21:11:08,5,85413,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,credit_card
07-08-2018,13:56:36,1,74309,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,money_order
05-11-2018,13:36:14,4,67140,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,129.8,13,Medium,money_order
28-12-2018,13:16:08,4,61374,Male,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Medium,credit_card
04-03-2018,00:27:48,1,60222,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,39,3.9,Medium,credit_card
05-02-2018,08:05:20,3,63029,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,Medium,credit_card
17-06-2018,08:46:59,8,69908,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4,Medium,credit_card
04-01-2018,12:47:40,2,94803,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.4,14,1.4,Medium,money_order
25-07-2018,01:47:22,8,80818,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,49,4.9,Medium,credit_card
12-07-2018,11:53:11,9,97846,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4,High,credit_card
10-10-2018,20:30:08,10,68824,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.4,97.2,9.7,Medium,credit_card
30-12-2018,23:27:37,4,83100,Male,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,credit_card
15-07-2018,14:16:19,8,83200,Male,Web,Member,Home & Furniture,Towels,228,5,0.3,113.8,11.4,Medium,credit_card
14-08-2018,22:22:23,4,84050,Male,Web,Member,Home & Furniture,Sofas,67,5,0.3,13.4,1.3,Medium,e_wallet
14-06-2018,22:49:06,5,76657,Male,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,Medium,credit_card
18-10-2018,18:19:17,3,72186,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5,Medium,money_order
20-07-2018,09:58:18,10,93666,Female,Mobile,Member,Home & Furniture,Shoe Rack,124,4,0.2,39,3.9,Medium,credit_card
19-12-2018,17:53:52,8,72734,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Medium,money_order
24-01-2018,22:10:39,10,92323,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1,Medium,e_wallet
12-08-2018,19:22:50,1,79199,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4,Medium,credit_card
30-07-2018,19:00:05,10,82450,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,Medium,credit_card
14-05-2018,16:15:03,7,65140,Male,Web,Member,Home & Furniture,Curtains,34,3,0.4,11.3,1.1,Medium,credit_card
13-04-2018,06:44:46,2,88793,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,138.9,13.9,Medium,money_order
03-07-2018,23:05:24,8,83433,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,e_wallet
17-01-2018,22:39:08,6,72140,Male,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,credit_card
17-09-2018,09:48:44,7,83254,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,High,credit_card
13-08-2018,14:37:04,1,88183,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,Medium,credit_card
26-06-2018,09:34:38,6,64426,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,credit_card
22-12-2018,23:59:55,5,88391,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,credit_card
04-09-2018,14:16:51,7,83510,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.4,92.8,9.3,High,e_wallet
24-11-2018,18:32:19,6,79066,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2,High,money_order
03-12-2018,18:16:14,7,70407,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,17,1.7,Medium,credit_card
20-01-2018,18:25:55,9,70193,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,138.9,13.9,Medium,credit_card
09-05-2018,11:53:08,7,74666,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,credit_card
19-06-2018,13:39:35,2,79551,Male,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,money_order
27-02-2018,07:26:22,10,97712,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
12-09-2018,14:57:23,7,75419,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3,High,credit_card
15-08-2018,17:42:51,7,61608,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8,Medium,credit_card
11-02-2018,16:05:10,2,69673,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8,Medium,credit_card
15-09-2018,23:28:23,8,79435,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.4,118.7,11.9,Medium,credit_card
07-05-2018,12:39:10,9,53248,Female,Web,Member,Fashion,Shirts,196,3,0.5,98.4,9.8,High,money_order
24-04-2018,23:51:56,5,45946,Female,Web,Member,Fashion,Jeans,218,2,0.5,124.9,12.5,High,credit_card
14-10-2018,15:39:33,3,29872,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,High,e_wallet
25-06-2018,11:45:19,9,13517,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Critical,money_order
24-04-2018,14:18:04,2,50796,Male,Web,Member,Fashion,Casula Shoes,122,3,0.4,27.4,2.7,High,credit_card
18-08-2018,12:41:01,10,17741,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,117.1,11.7,High,credit_card
14-11-2018,15:45:12,2,53526,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,113.8,11.4,High,money_order
17-08-2018,01:22:20,7,56048,Male,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,High,money_order
09-12-2018,00:37:23,6,40660,Male,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,High,money_order
29-06-2018,20:44:23,2,26633,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,Medium,money_order
22-04-2018,20:40:31,1,42479,Male,Web,Member,Fashion,T - Shirts,248,5,0.4,143.2,14.3,High,credit_card
09-10-2018,01:44:40,7,13850,Male,Web,Member,Fashion,Shirts,196,5,0.4,96.4,9.6,High,credit_card
23-11-2018,14:18:28,10,11018,Male,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Critical,credit_card
16-07-2018,19:11:28,9,48394,Male,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,High,credit_card
30-07-2018,12:48:54,8,34215,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,credit_card
14-02-2018,20:27:07,9,50967,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,Critical,money_order
14-11-2018,07:44:12,4,31483,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,money_order
16-02-2018,19:00:20,10,48567,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,Medium,credit_card
27-08-2018,12:30:35,9,19776,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
14-05-2018,17:21:38,4,34465,Male,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,High,credit_card
27-05-2018,16:15:38,3,26208,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,Critical,credit_card
03-01-2018,21:28:22,3,36564,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,158.1,15.8,Medium,credit_card
19-07-2018,09:22:39,1,56828,Male,Web,Member,Fashion,Shirts,196,1,0.5,114,11.4,Medium,money_order
06-03-2018,19:02:05,4,23793,Female,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Critical,credit_card
19-01-2018,10:33:51,8,41427,Male,Web,Member,Fashion,Suits,109,3,0.5,12.7,1.3,Critical,credit_card
23-03-2018,13:44:46,1,10653,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,28.3,2.8,High,credit_card
18-07-2018,19:01:54,8,32525,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,High,credit_card
13-10-2018,12:22:32,4,29968,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,126.1,12.6,High,money_order
27-04-2018,14:53:37,1,21313,Female,Web,Member,Fashion,Formal Shoes,213,1,0.4,116,11.6,Critical,credit_card
23-09-2018,18:02:49,10,20682,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Medium,credit_card
17-04-2018,19:53:32,1,16586,Male,Web,Member,Fashion,Titak watch,228,2,0.5,143.4,14.3,High,money_order
18-08-2018,14:40:00,7,45096,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,72.6,7.3,High,credit_card
08-06-2018,22:32:31,7,12713,Female,Web,Member,Fashion,T - Shirts,248,3,0.4,138.2,13.8,High,credit_card
11-11-2018,18:11:14,9,47056,Male,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,credit_card
14-02-2018,08:02:31,5,40084,Male,Web,Member,Fashion,Jeans,218,2,0.5,133.6,13.4,Critical,e_wallet
28-05-2018,19:17:48,3,38067,Female,Web,Member,Fashion,Suits,109,5,0.5,12.7,1.3,Medium,credit_card
29-12-2018,11:27:48,8,12872,Female,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,money_order
26-04-2018,16:41:58,7,12635,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,37.1,3.7,High,debit_card
06-09-2018,21:05:52,7,39749,Female,Web,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,High,credit_card
01-11-2018,21:16:43,3,50072,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,Medium,credit_card
16-07-2018,18:21:13,2,25125,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,High,credit_card
17-07-2018,17:57:28,4,51305,Male,Web,Member,Fashion,Titak watch,228,3,0.4,134.3,13.4,High,credit_card
25-08-2018,20:41:55,10,52516,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,High,e_wallet
09-06-2018,21:25:42,6,37542,Male,Web,Guest,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
24-08-2018,17:59:00,8,36368,Female,Web,Member,Fashion,Shirts,196,1,0.4,108.2,10.8,High,credit_card
13-04-2018,11:43:43,5,38594,Male,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Medium,credit_card
01-01-2018,08:57:03,3,16003,Male,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,Critical,credit_card
22-12-2018,17:23:21,7,13198,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,Medium,credit_card
02-05-2018,07:08:01,10,11439,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,Medium,money_order
22-01-2018,13:39:48,5,58553,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Critical,money_order
16-05-2018,15:21:50,3,32198,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,Critical,e_wallet
20-11-2018,18:55:21,7,53284,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,credit_card
07-02-2018,21:52:13,10,49448,Male,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
23-03-2018,13:37:52,8,39542,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Critical,money_order
22-03-2018,00:50:48,7,16358,Female,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,Medium,credit_card
03-04-2018,00:18:41,7,39024,Male,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,Critical,credit_card
07-05-2018,23:01:29,3,38109,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,Medium,money_order
12-12-2018,10:59:12,10,54766,Male,Web,Member,Fashion,Suits,109,2,0.5,22.5,2.2,Critical,money_order
30-12-2018,09:47:28,5,32281,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
01-11-2018,00:29:18,3,45817,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,Medium,credit_card
22-02-2018,11:16:39,5,18204,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Critical,credit_card
26-06-2018,13:47:09,9,32474,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,Medium,credit_card
20-07-2018,17:46:35,7,57073,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,Medium,credit_card
23-04-2018,21:49:37,5,59970,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Medium,credit_card
26-07-2018,17:49:11,2,39091,Male,Web,Member,Fashion,Fossil Watch,159,3,0.5,55.2,5.5,Medium,credit_card
19-12-2018,19:37:39,9,25256,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,145.7,14.6,High,credit_card
03-03-2018,23:51:39,3,45858,Male,Web,Member,Fashion,Shirts,196,2,0.4,108.2,10.8,High,credit_card
01-07-2018,09:34:04,5,26742,Male,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Medium,credit_card
25-09-2018,11:30:10,6,26286,Female,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
15-09-2018,22:48:48,4,16465,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,21.3,2.1,Medium,money_order
20-11-2018,21:37:23,9,46821,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,money_order
30-05-2018,19:37:02,1,20172,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,126.1,12.6,Medium,credit_card
05-02-2018,19:16:50,3,33872,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,Medium,credit_card
28-04-2018,12:34:35,5,45430,Male,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,Medium,credit_card
10-11-2018,17:25:40,3,51351,Male,Web,Member,Fashion,Titak watch,228,1,0.4,143.4,14.3,High,credit_card
25-10-2018,13:54:11,3,50924,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,Medium,money_order
20-05-2018,14:26:45,2,53848,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,158.1,15.8,Medium,credit_card
10-12-2018,09:52:21,9,50040,Male,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,credit_card
20-05-2018,17:07:44,4,50307,Male,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,Medium,credit_card
04-12-2018,19:53:56,2,54221,Male,Web,Member,Fashion,Suits,109,1,0.4,20.3,2,High,credit_card
27-12-2018,12:43:20,4,53722,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,credit_card
22-10-2018,12:06:16,7,53575,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Medium,credit_card
30-06-2018,09:49:33,8,31953,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,High,credit_card
25-07-2018,20:51:07,6,59219,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,101.1,10.1,High,credit_card
03-08-2018,08:34:52,7,26133,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
16-05-2018,01:42:58,3,13024,Male,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,Medium,credit_card
07-05-2018,14:21:03,1,43561,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,47.2,4.7,High,credit_card
06-05-2018,14:12:27,10,58438,Male,Web,Member,Fashion,T - Shirts,248,2,0.5,153.1,15.3,High,money_order
04-07-2018,19:19:21,5,19526,Male,Web,Member,Fashion,Shirts,196,3,0.5,86.6,8.7,Critical,money_order
17-11-2018,22:02:13,6,35822,Male,Web,Member,Fashion,Jeans,218,5,0.4,116.2,11.6,High,money_order
07-07-2018,08:46:56,1,25158,Male,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
06-04-2018,14:17:00,2,19500,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,High,credit_card
15-06-2018,12:36:28,1,35288,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,High,credit_card
12-12-2018,11:55:42,6,37489,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,High,credit_card
10-07-2018,16:31:45,8,44951,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,High,money_order
08-05-2018,20:28:49,8,20924,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Medium,credit_card
06-07-2018,14:51:37,8,30645,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,Critical,credit_card
13-12-2018,21:15:56,7,46391,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,High,money_order
05-09-2018,17:27:01,1,43539,Female,Web,Member,Fashion,T - Shirts,248,3,0.4,153.1,15.3,High,e_wallet
12-11-2018,16:08:03,1,25050,Male,Web,Member,Fashion,Shirts,196,3,0.4,104.2,10.4,Medium,credit_card
18-08-2018,11:02:12,8,11571,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
10-07-2018,12:19:44,4,51952,Male,Web,Member,Electronic,Tablet,199,1,0.1,113,11.3,Medium,credit_card
08-06-2018,12:54:10,1,52939,Female,Web,Member,Electronic,Mouse,111,1,0.2,3.3,0.3,High,credit_card
03-07-2018,19:27:58,10,45013,Male,Web,Member,Electronic,Keyboard,33,1,0.2,6.6,0.7,Critical,money_order
21-09-2018,14:48:58,2,12304,Male,Web,Member,Electronic,Apple Laptop,250,2,0.1,165,16.5,High,credit_card
16-03-2018,12:04:31,9,22526,Female,Web,Member,Electronic,Mixer/Juicer,83,2,0.2,41.5,4.2,High,money_order
16-12-2018,10:14:09,4,17993,Male,Web,Member,Electronic,LED,192,1,0.1,102.4,10.2,Medium,credit_card
03-01-2018,13:49:56,6,41955,Male,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,High,credit_card
02-10-2018,12:20:29,4,46468,Female,Web,Member,Electronic,Speakers,130,1,0.2,44.8,4.5,Medium,credit_card
30-05-2018,19:07:22,9,48162,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.2,118,11.8,High,credit_card
27-08-2018,16:36:39,1,47560,Female,Web,Member,Electronic,Watch,104,1,0.1,8.4,0.8,High,credit_card
11-03-2018,13:47:29,6,45393,Female,Web,Member,Electronic,Fans,149,1,0.1,67.5,6.8,High,money_order
21-10-2018,22:16:40,4,32058,Female,Web,Member,Electronic,Iron,222,1,0.1,139.8,14,Medium,credit_card
24-05-2018,11:02:12,1,36195,Female,Web,Member,Electronic,Tablet,199,4,0.2,79.2,7.9,Medium,money_order
05-09-2018,15:59:54,10,28445,Female,Web,Member,Electronic,Mouse,111,3,0.2,14.4,1.4,Medium,credit_card
18-05-2018,02:07:42,6,16728,Male,Web,Member,Electronic,Keyboard,33,2,0.1,16.5,1.7,Medium,credit_card
11-03-2018,17:06:48,5,50335,Male,Web,Member,Electronic,Apple Laptop,250,2,0.2,160,16,Medium,credit_card
14-09-2018,23:45:31,1,32161,Female,Web,Member,Electronic,Mixer/Juicer,83,3,0.2,27.7,2.8,High,credit_card
20-07-2018,17:40:32,9,27612,Female,Web,Member,Electronic,LED,192,1,0.2,92.8,9.3,High,e_wallet
11-10-2018,16:22:58,4,56969,Male,Web,Member,Electronic,LCD,65,4,0.2,16.3,1.6,High,money_order
30-06-2018,16:32:42,1,34287,Female,Web,Member,Electronic,Speakers,130,1,0.2,37,3.7,High,debit_card
25-04-2018,18:33:35,9,14142,Male,Web,Member,Electronic,Samsung Mobile,220,1,0.2,85,8.5,Medium,money_order
22-10-2018,13:29:32,7,26377,Female,Web,Member,Electronic,Watch,104,3,0.1,20.9,2.1,Medium,credit_card
25-06-2018,18:04:52,2,35458,Female,Web,Member,Electronic,Fans,149,1,0.1,46.7,4.7,Medium,credit_card
22-07-2018,20:00:50,8,23596,Female,Web,Member,Electronic,Iron,222,4,0.1,115.4,11.5,High,credit_card
25-06-2018,18:43:52,10,10987,Female,Web,First SignUp,Electronic,Tablet,199,1,0.2,111,11.1,Medium,credit_card
23-11-2018,12:12:07,2,38481,Female,Web,Member,Electronic,Mouse,111,1,0.1,29.9,3,Medium,credit_card
21-09-2018,09:36:56,1,49383,Female,Web,Member,Electronic,Keyboard,33,3,0.1,11,1.1,Medium,credit_card
07-05-2018,13:44:46,2,36201,Female,Web,Member,Electronic,Apple Laptop,250,3,0.1,162.5,16.3,High,money_order
30-06-2018,18:06:42,1,42418,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.1,2.2,0.2,High,credit_card
15-12-2018,08:16:56,7,50295,Female,Web,Member,Electronic,LED,192,1,0.2,102.4,10.2,Medium,credit_card
11-06-2018,16:28:08,9,11135,Male,Web,Member,Electronic,LCD,65,3,0.2,21.7,2.2,Critical,credit_card
22-12-2018,07:34:13,4,37322,Female,Web,Member,Electronic,Speakers,130,4,0.2,39.6,4,Medium,credit_card
05-11-2018,17:34:26,3,32131,Female,Web,Member,Electronic,Samsung Mobile,220,1,0.1,107,10.7,Medium,credit_card
01-11-2018,12:49:50,7,39661,Female,Web,Member,Electronic,Watch,104,1,0.1,20.9,2.1,High,credit_card
09-08-2018,22:54:54,9,26942,Female,Web,Member,Electronic,Fans,149,1,0.2,63,6.3,High,money_order
07-05-2018,18:04:34,10,52508,Male,Web,Member,Electronic,Iron,222,1,0.1,135.3,13.5,High,credit_card
06-05-2018,15:11:26,4,31967,Male,Web,Member,Electronic,Tablet,199,1,0.1,89.2,8.9,Medium,credit_card
25-04-2018,20:31:35,7,22739,Male,Web,Member,Electronic,Mouse,111,4,0.2,8.8,0.9,Medium,credit_card
29-07-2018,14:10:13,8,48016,Male,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,Critical,credit_card
24-05-2018,23:23:56,6,19285,Male,Web,Member,Electronic,Apple Laptop,250,4,0.1,160,16,High,credit_card
13-11-2018,15:16:07,3,56993,Female,Web,Member,Electronic,Mixer/Juicer,83,1,0.2,16.6,1.7,Medium,credit_card
07-05-2018,20:36:52,10,38929,Male,Web,Member,Electronic,LED,192,1,0.2,73.6,7.4,Medium,money_order
11-05-2018,20:45:35,3,29612,Female,Web,Member,Electronic,LCD,65,4,0.1,16.3,1.6,High,debit_card
26-04-2018,18:17:55,6,28603,Female,Web,Member,Electronic,Speakers,130,4,0.2,29.2,2.9,High,credit_card
12-09-2018,23:36:53,8,13014,Male,Web,Member,Electronic,Samsung Mobile,220,2,0.1,126.8,12.7,Medium,money_order
14-05-2018,13:51:10,8,14130,Male,Web,Member,Electronic,Watch,104,2,0.1,21.9,2.2,High,credit_card
28-03-2018,17:01:06,7,11679,Male,Web,Member,Electronic,Fans,149,1,0.2,39.2,3.9,Medium,credit_card
06-09-2018,17:19:53,1,37825,Male,Web,Member,Electronic,Iron,222,3,0.1,135.3,13.5,Critical,credit_card
24-12-2018,16:48:47,7,50342,Male,Web,Member,Electronic,Tablet,199,2,0.2,111,11.1,High,credit_card
22-10-2018,11:48:30,2,38735,Male,Web,Member,Electronic,Mouse,111,1,0.2,8.8,0.9,Critical,credit_card
23-09-2018,18:21:44,4,52660,Female,Web,Member,Electronic,Keyboard,33,1,0.1,33,3.3,Medium,credit_card
18-07-2018,20:02:29,4,46863,Female,Web,Member,Electronic,Apple Laptop,250,2,0.2,145,14.5,Medium,credit_card
15-10-2018,20:36:01,10,15764,Female,Web,Member,Electronic,Mixer/Juicer,83,4,0.1,20.8,2.1,High,credit_card
14-11-2018,14:17:58,5,19133,Female,Web,Member,Electronic,LED,192,1,0.1,83.2,8.3,Critical,credit_card
19-03-2018,16:39:09,2,47059,Male,Web,Member,Electronic,LCD,65,1,0.2,65,6.5,High,credit_card
01-05-2018,18:56:48,6,54606,Female,Web,Member,Electronic,Speakers,130,2,0.2,39.6,4,Medium,credit_card
13-05-2018,20:52:14,1,58013,Female,Web,Member,Electronic,Samsung Mobile,220,3,0.2,126.8,12.7,Critical,credit_card
02-03-2018,21:18:36,5,31984,Male,Web,Member,Electronic,Watch,104,3,0.2,8.4,0.8,Medium,credit_card
10-10-2018,14:28:44,1,30733,Male,Web,Member,Electronic,Fans,149,1,0.2,31.8,3.2,Medium,credit_card
21-03-2018,08:46:01,2,31276,Male,Web,Member,Electronic,Iron,222,2,0.2,124.2,12.4,Medium,credit_card
25-09-2018,10:13:08,4,33244,Male,Web,Member,Electronic,Tablet,199,1,0.1,113,11.3,Medium,credit_card
